"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-06","8.28",",,W"," 2214",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","52",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-07","12.97",",,W"," 1246",",,X","0.21",",,X,2400","0.0",",,X","0.0",",,X",,,"64",",,X","50",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-08","7.38",",,W"," 0345",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","49",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-09","4.70",",,W"," 2045",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","50",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-10","5.59",",,W"," 1439",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","53",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-11","3.58",",,W"," 1615",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","52",",,X","8.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-12","5.59",",,W"," 1643",",,X","0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","48",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-13","12.08",",,W"," 1233",",,X","0.11",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","52",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-14","8.50",",,W"," 1035",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","51",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-15","4.70",",,W"," 0434",",,X","0.06",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","48",",,X","10.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-16","5.59",",,W"," 1649",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","46",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-17","3.36",",,W"," 1910",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","46",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-18","5.82",",,W"," 0756",",,X","0.41",",,X,2400","0.0",",,X","0.0",",,X",,,"58",",,X","53",",,X","14.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-19","6.93",",,W"," 1356",",,X","0.03",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","51",",,X","11.0",",,Z","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-20","3.13",",,W"," 1256",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","54",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-21","3.58",",,W"," 1254",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","54",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-22","6.93",",,W"," 2357",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","52",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-23","8.05",",,W"," 1330",",,X","0.07",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","50",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-24","5.37",",,W"," 1455",",,X","0.26",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","51",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-25","6.04",",,W"," 2246",",,X","0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","51",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-26","5.14",",,W"," 1320",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","48",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-27","2.24",",,W"," 1516",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","58",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-28","6.93",",,W"," 1533",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","58",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-29","14.76",",,W"," 1605",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","54",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-06-30","10.07",",,W"," 1536",",,X","0.00",",,X,2400","0.0",",,W","0.0",",,W",,,"67",",,X","53",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-01","5.82",",,W"," 1431",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","49",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-02","6.26",",,W"," 1729",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"82",",,X","52",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-03","9.84",",,W"," 0949",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","56",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-04","8.28",",,W"," 2309",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","51",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-05","9.40",",,W"," 1543",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","51",",,X","15.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-06","7.83",",,W"," 0126",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"84",",,X","57",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-07","9.62",",,W"," 1840",",,X","0.03",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","54",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-08","8.95",",,W"," 1947",",,X","0.00",",,Z,2400","0.0",",,X","0.0",",,X",,,"71",",,X","51",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-09","8.05",",,W"," 0038",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","52",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-10","5.14",",,W"," 0345",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","55",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-11","5.37",",,W"," 0258",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","55",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-12","4.92",",,W"," 1916",",,X","0.08",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","57",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-13","8.28",",,W"," 1559",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","55",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-14","6.93",",,W"," 1337",",,X","0.02",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","56",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-15","4.47",",,W"," 1647",",,X","0.02",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","56",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-16","5.59",",,W"," 1558",",,X","0.35",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","57",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-17","4.25",",,W"," 0339",",,X","0.07",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","55",",,X","11.0",",,Z","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-18","5.14",",,W"," 1359",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","50",",,X","12.1",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-19","9.17",",,W"," 1717",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","55",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-20","8.28",",,W"," 2341",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","54",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-21","12.53",",,W"," 1354",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","57",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-22","6.49",",,W"," 2117",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","51",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-23","9.62",",,W"," 2245",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","54",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-24","7.38",",,W"," 0109",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"83",",,X","58",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-25","6.04",",,W"," 2252",",,X","0.13",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","57",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-26","7.61",",,W"," 2057",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","57",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-27","6.93",",,W"," 0911",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","57",",,X","14.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-28","8.50",",,W"," 1926",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","54",",,X","14.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-29","9.62",",,W"," 2308",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","60",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-30","7.38",",,W"," 0107",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","56",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-07-31","9.40",",,W"," 2352",",,X","0.00","T,,X,2400","0.0",",,W","0.0",",,W",,,"71",",,X","58",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-01","7.61",",,W"," 0519",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","54",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-02","4.25",",,W"," 0454",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","55",",,X","25.9",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-03","5.14",",,W"," 2320",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"79",",,X","58",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-04","6.71",",,W"," 1727",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","57",",,X","13.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-05","4.92",",,W"," 0912",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","57",",,X","12.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-06","3.13",",,W"," 1555",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","58",",,X","8.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-07","3.80",",,W"," 1439",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","56",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-08","6.71",",,W"," 2321",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","54",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-09","5.82",",,W"," 1004",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","55",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-10","4.92",",,W"," 1718",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","55",",,X","8.1",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-11","3.58",",,W"," 1650",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","54",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-12","4.03",",,W"," 1440",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","52",",,X","8.1",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-13","5.82",",,W"," 1440",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","53",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-14","6.04",",,W"," 1558",",,X","0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","55",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-15","5.37",",,W"," 2001",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"74",",,X","57",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-16","8.50",",,W"," 2359",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","55",",,X","15.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-17","6.26",",,W"," 1923",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","53",",,X","17.9",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-18","6.49",",,W"," 2356",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","54",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-19","9.17",",,W"," 1448",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","53",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-20","6.04",",,W"," 0929",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"85",",,X","59",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-21","4.92",",,W"," 2141",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"87",",,X","59",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-22","9.62",",,W"," 1202",",,X","0.12",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","60",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-23","5.14",",,W"," 0020",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","60",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2011-08-24","5.82",",,W"," 1747",",,X","0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"84",",,X","57",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
